ts,kol,gercek,p50
2026-02-20 00:00:00+03:00,baseline,40.07,52.28497796478213
2026-02-20 01:00:00+03:00,baseline,37.78,46.001828433513616
2026-02-20 02:00:00+03:00,baseline,29.63,37.54564647523337
2026-02-20 03:00:00+03:00,baseline,29.63,38.47846147306102
2026-02-20 04:00:00+03:00,baseline,35.47,39.5854205017755
2026-02-20 05:00:00+03:00,baseline,37.78,46.16169042263875
2026-02-20 06:00:00+03:00,baseline,36.63,46.91725752636254
2026-02-20 07:00:00+03:00,baseline,32.51,51.52486032133827
2026-02-20 08:00:00+03:00,baseline,45.79,63.21861105164117
2026-02-20 09:00:00+03:00,baseline,29.63,69.90817619482833
2026-02-20 10:00:00+03:00,baseline,3.94,63.61866206028429
2026-02-20 11:00:00+03:00,baseline,1.14,50.96253583027699
2026-02-20 12:00:00+03:00,baseline,0.0,27.58830032184095
2026-02-20 13:00:00+03:00,baseline,0.0,29.804032579174642
2026-02-20 14:00:00+03:00,baseline,0.0,32.54820057897282
2026-02-20 15:00:00+03:00,baseline,3.89,37.54284694304101
2026-02-20 16:00:00+03:00,baseline,4.6,49.279433238241666
2026-02-20 17:00:00+03:00,baseline,38.92,66.84669714319598
2026-02-20 18:00:00+03:00,baseline,75.56,71.01260591279502
2026-02-20 19:00:00+03:00,baseline,45.79,70.81913148561314
2026-02-20 20:00:00+03:00,baseline,66.4,67.08692677651142
2026-02-20 21:00:00+03:00,baseline,68.67,67.20446785656387
2026-02-20 22:00:00+03:00,baseline,30.91,51.55542510477745
2026-02-20 23:00:00+03:00,baseline,17.86,46.27718923639713
2026-02-20 00:00:00+03:00,tarife_ek,40.07,52.08079289907105
2026-02-20 01:00:00+03:00,tarife_ek,37.78,47.92644547976313
2026-02-20 02:00:00+03:00,tarife_ek,29.63,36.688658499522255
2026-02-20 03:00:00+03:00,tarife_ek,29.63,38.62821457739763
2026-02-20 04:00:00+03:00,tarife_ek,35.47,40.14144548933507
2026-02-20 05:00:00+03:00,tarife_ek,37.78,47.313593121924704
2026-02-20 06:00:00+03:00,tarife_ek,36.63,48.842467815166216
2026-02-20 07:00:00+03:00,tarife_ek,32.51,53.41854358134524
2026-02-20 08:00:00+03:00,tarife_ek,45.79,63.5632102703099
2026-02-20 09:00:00+03:00,tarife_ek,29.63,61.46872314191924
2026-02-20 10:00:00+03:00,tarife_ek,3.94,54.26655668304713
2026-02-20 11:00:00+03:00,tarife_ek,1.14,44.00206886712985
2026-02-20 12:00:00+03:00,tarife_ek,0.0,25.48334738508054
2026-02-20 13:00:00+03:00,tarife_ek,0.0,25.708801256412627
2026-02-20 14:00:00+03:00,tarife_ek,0.0,28.477768875756627
2026-02-20 15:00:00+03:00,tarife_ek,3.89,34.975189697485334
2026-02-20 16:00:00+03:00,tarife_ek,4.6,45.78730812153164
2026-02-20 17:00:00+03:00,tarife_ek,38.92,64.98200806871014
2026-02-20 18:00:00+03:00,tarife_ek,75.56,70.92780105879199
2026-02-20 19:00:00+03:00,tarife_ek,45.79,69.15976768443576
2026-02-20 20:00:00+03:00,tarife_ek,66.4,65.14204345856011
2026-02-20 21:00:00+03:00,tarife_ek,68.67,64.41491043679082
2026-02-20 22:00:00+03:00,tarife_ek,30.91,44.91495066257707
2026-02-20 23:00:00+03:00,tarife_ek,17.86,41.10872853411217
2026-02-20 00:00:00+03:00,tarife_yerine,40.07,49.78973633683023
2026-02-20 01:00:00+03:00,tarife_yerine,37.78,47.09921429828742
2026-02-20 02:00:00+03:00,tarife_yerine,29.63,35.70722467528682
2026-02-20 03:00:00+03:00,tarife_yerine,29.63,37.14479871736424
2026-02-20 04:00:00+03:00,tarife_yerine,35.47,38.25853090052662
2026-02-20 05:00:00+03:00,tarife_yerine,37.78,43.715343218167064
2026-02-20 06:00:00+03:00,tarife_yerine,36.63,44.105598598050534
2026-02-20 07:00:00+03:00,tarife_yerine,32.51,50.30179616090365
2026-02-20 08:00:00+03:00,tarife_yerine,45.79,64.33233636164118
2026-02-20 09:00:00+03:00,tarife_yerine,29.63,63.835256412738715
2026-02-20 10:00:00+03:00,tarife_yerine,3.94,56.90371966621783
2026-02-20 11:00:00+03:00,tarife_yerine,1.14,43.46823884101857
2026-02-20 12:00:00+03:00,tarife_yerine,0.0,23.117298034213867
2026-02-20 13:00:00+03:00,tarife_yerine,0.0,21.79262485006844
2026-02-20 14:00:00+03:00,tarife_yerine,0.0,26.965427171535122
2026-02-20 15:00:00+03:00,tarife_yerine,3.89,35.31120293389739
2026-02-20 16:00:00+03:00,tarife_yerine,4.6,50.83425012084577
2026-02-20 17:00:00+03:00,tarife_yerine,38.92,68.1461245283027
2026-02-20 18:00:00+03:00,tarife_yerine,75.56,72.34465947087295
2026-02-20 19:00:00+03:00,tarife_yerine,45.79,70.19515713671878
2026-02-20 20:00:00+03:00,tarife_yerine,66.4,67.45884930923137
2026-02-20 21:00:00+03:00,tarife_yerine,68.67,65.05152052341704
2026-02-20 22:00:00+03:00,tarife_yerine,30.91,47.41532494455257
2026-02-20 23:00:00+03:00,tarife_yerine,17.86,40.97384370619556
2026-02-21 00:00:00+03:00,baseline,34.33,40.81342958432977
2026-02-21 01:00:00+03:00,baseline,33.1,38.9207960116361
2026-02-21 02:00:00+03:00,baseline,33.1,19.449059095410995
2026-02-21 03:00:00+03:00,baseline,29.07,14.78950438120866
2026-02-21 04:00:00+03:00,baseline,38.91,34.77732446402574
2026-02-21 05:00:00+03:00,baseline,43.33,40.941989758251026
2026-02-21 06:00:00+03:00,baseline,43.33,41.79083808762044
2026-02-21 07:00:00+03:00,baseline,36.62,45.80545433584844
2026-02-21 08:00:00+03:00,baseline,38.91,52.688562244214786
2026-02-21 09:00:00+03:00,baseline,33.1,41.687824186484235
2026-02-21 10:00:00+03:00,baseline,6.57,29.234055858244712
2026-02-21 11:00:00+03:00,baseline,4.58,25.8717078009462
2026-02-21 12:00:00+03:00,baseline,3.91,18.58509408748496
2026-02-21 13:00:00+03:00,baseline,4.14,24.117270916120628
2026-02-21 14:00:00+03:00,baseline,5.49,29.92549849478352
2026-02-21 15:00:00+03:00,baseline,19.55,38.655314049000495
2026-02-21 16:00:00+03:00,baseline,22.91,45.05966046685628
2026-02-21 17:00:00+03:00,baseline,53.79,68.47075956961652
2026-02-21 18:00:00+03:00,baseline,74.29,75.83966072834703
2026-02-21 19:00:00+03:00,baseline,68.66,75.51396016779059
2026-02-21 20:00:00+03:00,baseline,68.66,70.94739685540934
2026-02-21 21:00:00+03:00,baseline,57.22,69.78464048082515
2026-02-21 22:00:00+03:00,baseline,38.91,48.47639148095854
2026-02-21 23:00:00+03:00,baseline,27.47,40.67927712154443
2026-02-21 00:00:00+03:00,tarife_ek,34.33,40.437708876617926
2026-02-21 01:00:00+03:00,tarife_ek,33.1,38.898655129661805
2026-02-21 02:00:00+03:00,tarife_ek,33.1,21.763062543839553
2026-02-21 03:00:00+03:00,tarife_ek,29.07,16.122686635641205
2026-02-21 04:00:00+03:00,tarife_ek,38.91,36.955298831067154
2026-02-21 05:00:00+03:00,tarife_ek,43.33,42.34159793561769
2026-02-21 06:00:00+03:00,tarife_ek,43.33,40.23015534319102
2026-02-21 07:00:00+03:00,tarife_ek,36.62,48.22301477756592
2026-02-21 08:00:00+03:00,tarife_ek,38.91,52.58304117971638
2026-02-21 09:00:00+03:00,tarife_ek,33.1,43.616065054360895
2026-02-21 10:00:00+03:00,tarife_ek,6.57,28.18874665812894
2026-02-21 11:00:00+03:00,tarife_ek,4.58,27.028742241629445
2026-02-21 12:00:00+03:00,tarife_ek,3.91,18.189128585045076
2026-02-21 13:00:00+03:00,tarife_ek,4.14,22.733801642462314
2026-02-21 14:00:00+03:00,tarife_ek,5.49,23.524304388830405
2026-02-21 15:00:00+03:00,tarife_ek,19.55,31.879122357516277
2026-02-21 16:00:00+03:00,tarife_ek,22.91,35.52704227396645
2026-02-21 17:00:00+03:00,tarife_ek,53.79,65.68814225008373
2026-02-21 18:00:00+03:00,tarife_ek,74.29,75.85406048727619
2026-02-21 19:00:00+03:00,tarife_ek,68.66,73.69160895811812
2026-02-21 20:00:00+03:00,tarife_ek,68.66,69.42438684071374
2026-02-21 21:00:00+03:00,tarife_ek,57.22,67.42800751567957
2026-02-21 22:00:00+03:00,tarife_ek,38.91,41.365406218186195
2026-02-21 23:00:00+03:00,tarife_ek,27.47,34.804025607555225
2026-02-21 00:00:00+03:00,tarife_yerine,34.33,44.058045764480006
2026-02-21 01:00:00+03:00,tarife_yerine,33.1,41.197413600987055
2026-02-21 02:00:00+03:00,tarife_yerine,33.1,21.607737904800377
2026-02-21 03:00:00+03:00,tarife_yerine,29.07,16.001965712913115
2026-02-21 04:00:00+03:00,tarife_yerine,38.91,37.664421655307045
2026-02-21 05:00:00+03:00,tarife_yerine,43.33,43.44755540399705
2026-02-21 06:00:00+03:00,tarife_yerine,43.33,43.96432336016179
2026-02-21 07:00:00+03:00,tarife_yerine,36.62,49.080721306417296
2026-02-21 08:00:00+03:00,tarife_yerine,38.91,58.119645115505016
2026-02-21 09:00:00+03:00,tarife_yerine,33.1,46.36217073110982
2026-02-21 10:00:00+03:00,tarife_yerine,6.57,28.556408451096
2026-02-21 11:00:00+03:00,tarife_yerine,4.58,25.40902639236761
2026-02-21 12:00:00+03:00,tarife_yerine,3.91,19.28737653271394
2026-02-21 13:00:00+03:00,tarife_yerine,4.14,23.934905664505738
2026-02-21 14:00:00+03:00,tarife_yerine,5.49,26.049413463051184
2026-02-21 15:00:00+03:00,tarife_yerine,19.55,36.734296461809926
2026-02-21 16:00:00+03:00,tarife_yerine,22.91,44.02825402662883
2026-02-21 17:00:00+03:00,tarife_yerine,53.79,66.01154105053227
2026-02-21 18:00:00+03:00,tarife_yerine,74.29,76.71385564066843
2026-02-21 19:00:00+03:00,tarife_yerine,68.66,75.48394690786021
2026-02-21 20:00:00+03:00,tarife_yerine,68.66,70.2827418784047
2026-02-21 21:00:00+03:00,tarife_yerine,57.22,69.19534100108683
2026-02-21 22:00:00+03:00,tarife_yerine,38.91,46.68389435017796
2026-02-21 23:00:00+03:00,tarife_yerine,27.47,42.65064778133854
2026-02-22 00:00:00+03:00,baseline,36.62,35.74320610863485
2026-02-22 01:00:00+03:00,baseline,33.11,30.647808428632583
2026-02-22 02:00:00+03:00,baseline,32.46,28.923430751280584
2026-02-22 03:00:00+03:00,baseline,27.49,25.867373413265963
2026-02-22 04:00:00+03:00,baseline,36.62,31.936988503193493
2026-02-22 05:00:00+03:00,baseline,39.83,26.66790234770277
2026-02-22 06:00:00+03:00,baseline,36.62,26.29369234770999
2026-02-22 07:00:00+03:00,baseline,16.02,20.862019809756585
2026-02-22 08:00:00+03:00,baseline,5.29,9.970561148685334
2026-02-22 09:00:00+03:00,baseline,3.89,1.9242421815721797
2026-02-22 10:00:00+03:00,baseline,0.19,0.9906834838463686
2026-02-22 11:00:00+03:00,baseline,0.0,0.9416236406076475
2026-02-22 12:00:00+03:00,baseline,0.0,0.12590064896850464
2026-02-22 13:00:00+03:00,baseline,0.0,0.1119701010030979
2026-02-22 14:00:00+03:00,baseline,0.56,0.9094336393454174
2026-02-22 15:00:00+03:00,baseline,3.9,2.6397617933847215
2026-02-22 16:00:00+03:00,baseline,5.95,14.389311157549729
2026-02-22 17:00:00+03:00,baseline,39.83,43.95234000258851
2026-02-22 18:00:00+03:00,baseline,61.8,62.780566011145176
2026-02-22 19:00:00+03:00,baseline,53.79,58.509795406957046
2026-02-22 20:00:00+03:00,baseline,50.36,58.741635141177035
2026-02-22 21:00:00+03:00,baseline,65.83,55.73834451490528
2026-02-22 22:00:00+03:00,baseline,24.03,37.81713670192809
2026-02-22 23:00:00+03:00,baseline,17.85,39.204093029786186
2026-02-22 00:00:00+03:00,tarife_ek,36.62,34.944050226349184
2026-02-22 01:00:00+03:00,tarife_ek,33.11,31.77590412242701
2026-02-22 02:00:00+03:00,tarife_ek,32.46,32.86097712950677
2026-02-22 03:00:00+03:00,tarife_ek,27.49,29.635702108854645
2026-02-22 04:00:00+03:00,tarife_ek,36.62,33.15296673119362
2026-02-22 05:00:00+03:00,tarife_ek,39.83,28.636926780657845
2026-02-22 06:00:00+03:00,tarife_ek,36.62,28.78375999271705
2026-02-22 07:00:00+03:00,tarife_ek,16.02,24.057198231402907
2026-02-22 08:00:00+03:00,tarife_ek,5.29,11.573349569287986
2026-02-22 09:00:00+03:00,tarife_ek,3.89,4.297761136655087
2026-02-22 10:00:00+03:00,tarife_ek,0.19,3.4203795112299473
2026-02-22 11:00:00+03:00,tarife_ek,0.0,3.780804050378987
2026-02-22 12:00:00+03:00,tarife_ek,0.0,3.2215659816935163
2026-02-22 13:00:00+03:00,tarife_ek,0.0,0.5001872210662073
2026-02-22 14:00:00+03:00,tarife_ek,0.56,2.9013473687573637
2026-02-22 15:00:00+03:00,tarife_ek,3.9,6.5720742735653985
2026-02-22 16:00:00+03:00,tarife_ek,5.95,16.87431948642095
2026-02-22 17:00:00+03:00,tarife_ek,39.83,48.384218877421745
2026-02-22 18:00:00+03:00,tarife_ek,61.8,65.58257300743722
2026-02-22 19:00:00+03:00,tarife_ek,53.79,59.38462499991075
2026-02-22 20:00:00+03:00,tarife_ek,50.36,62.25887850784889
2026-02-22 21:00:00+03:00,tarife_ek,65.83,61.152652608257476
2026-02-22 22:00:00+03:00,tarife_ek,24.03,36.878379099551715
2026-02-22 23:00:00+03:00,tarife_ek,17.85,34.4968431583035
2026-02-22 00:00:00+03:00,tarife_yerine,36.62,42.15727460689913
2026-02-22 01:00:00+03:00,tarife_yerine,33.11,32.736108076241365
2026-02-22 02:00:00+03:00,tarife_yerine,32.46,31.502464742562697
2026-02-22 03:00:00+03:00,tarife_yerine,27.49,26.75071750942949
2026-02-22 04:00:00+03:00,tarife_yerine,36.62,32.09629573910821
2026-02-22 05:00:00+03:00,tarife_yerine,39.83,28.085131367486266
2026-02-22 06:00:00+03:00,tarife_yerine,36.62,28.407285477010287
2026-02-22 07:00:00+03:00,tarife_yerine,16.02,21.668651189716208
2026-02-22 08:00:00+03:00,tarife_yerine,5.29,12.380530210918169
2026-02-22 09:00:00+03:00,tarife_yerine,3.89,5.214398943829211
2026-02-22 10:00:00+03:00,tarife_yerine,0.19,2.46821580458554
2026-02-22 11:00:00+03:00,tarife_yerine,0.0,1.3117010279059829
2026-02-22 12:00:00+03:00,tarife_yerine,0.0,1.260939125830293
2026-02-22 13:00:00+03:00,tarife_yerine,0.0,0.0
2026-02-22 14:00:00+03:00,tarife_yerine,0.56,0.5033910289903527
2026-02-22 15:00:00+03:00,tarife_yerine,3.9,5.564368341203302
2026-02-22 16:00:00+03:00,tarife_yerine,5.95,17.678559835025954
2026-02-22 17:00:00+03:00,tarife_yerine,39.83,51.65700096117739
2026-02-22 18:00:00+03:00,tarife_yerine,61.8,64.31697717711302
2026-02-22 19:00:00+03:00,tarife_yerine,53.79,61.3141888197943
2026-02-22 20:00:00+03:00,tarife_yerine,50.36,64.60297711870146
2026-02-22 21:00:00+03:00,tarife_yerine,65.83,62.13857949710441
2026-02-22 22:00:00+03:00,tarife_yerine,24.03,42.04681196516436
2026-02-22 23:00:00+03:00,tarife_yerine,17.85,40.00080515361857
2026-02-23 00:00:00+03:00,baseline,36.62,41.4319881360638
2026-02-23 01:00:00+03:00,baseline,36.62,38.599648587407465
2026-02-23 02:00:00+03:00,baseline,33.11,36.304567644396954
2026-02-23 03:00:00+03:00,baseline,22.89,35.31455478238649
2026-02-23 04:00:00+03:00,baseline,39.83,29.54105342002408
2026-02-23 05:00:00+03:00,baseline,45.55,38.652996505746266
2026-02-23 06:00:00+03:00,baseline,50.13,48.59742776295436
2026-02-23 07:00:00+03:00,baseline,39.83,58.07766715122447
2026-02-23 08:00:00+03:00,baseline,77.25,65.12398432049025
2026-02-23 09:00:00+03:00,baseline,50.36,65.21645381344999
2026-02-23 10:00:00+03:00,baseline,39.83,58.49683314142902
2026-02-23 11:00:00+03:00,baseline,34.33,54.694506812576535
2026-02-23 12:00:00+03:00,baseline,34.33,46.62998756707597
2026-02-23 13:00:00+03:00,baseline,39.83,53.02030203378059
2026-02-23 14:00:00+03:00,baseline,28.92,60.08722842521111
2026-02-23 15:00:00+03:00,baseline,33.11,62.697396128784014
2026-02-23 16:00:00+03:00,baseline,45.55,62.5087222506528
2026-02-23 17:00:00+03:00,baseline,77.14,74.21941927493766
2026-02-23 18:00:00+03:00,baseline,77.82,77.606514927864
2026-02-23 19:00:00+03:00,baseline,77.82,72.54737781085802
2026-02-23 20:00:00+03:00,baseline,77.14,70.80344882366616
2026-02-23 21:00:00+03:00,baseline,69.84,72.08397540268582
2026-02-23 22:00:00+03:00,baseline,68.65,64.81707798937123
2026-02-23 23:00:00+03:00,baseline,64.02,63.42052527968225
2026-02-23 00:00:00+03:00,tarife_ek,36.62,38.50947707354103
2026-02-23 01:00:00+03:00,tarife_ek,36.62,36.249548469501505
2026-02-23 02:00:00+03:00,tarife_ek,33.11,36.02689398612578
2026-02-23 03:00:00+03:00,tarife_ek,22.89,36.03033229151636
2026-02-23 04:00:00+03:00,tarife_ek,39.83,33.349207322679895
2026-02-23 05:00:00+03:00,tarife_ek,45.55,38.976791170504576
2026-02-23 06:00:00+03:00,tarife_ek,50.13,46.330304115698404
2026-02-23 07:00:00+03:00,tarife_ek,39.83,54.28735224202386
2026-02-23 08:00:00+03:00,tarife_ek,77.25,68.08316211014615
2026-02-23 09:00:00+03:00,tarife_ek,50.36,64.85501032889192
2026-02-23 10:00:00+03:00,tarife_ek,39.83,56.97320130991026
2026-02-23 11:00:00+03:00,tarife_ek,34.33,53.76452620028669
2026-02-23 12:00:00+03:00,tarife_ek,34.33,50.824823091692814
2026-02-23 13:00:00+03:00,tarife_ek,39.83,53.333542306480815
2026-02-23 14:00:00+03:00,tarife_ek,28.92,57.43079574751871
2026-02-23 15:00:00+03:00,tarife_ek,33.11,61.56528766624034
2026-02-23 16:00:00+03:00,tarife_ek,45.55,62.57526701552378
2026-02-23 17:00:00+03:00,tarife_ek,77.14,75.51982504847027
2026-02-23 18:00:00+03:00,tarife_ek,77.82,77.2790647368936
2026-02-23 19:00:00+03:00,tarife_ek,77.82,73.52025212768783
2026-02-23 20:00:00+03:00,tarife_ek,77.14,70.27252057138095
2026-02-23 21:00:00+03:00,tarife_ek,69.84,70.81253302326111
2026-02-23 22:00:00+03:00,tarife_ek,68.65,60.926578376882574
2026-02-23 23:00:00+03:00,tarife_ek,64.02,61.69844951405455
2026-02-23 00:00:00+03:00,tarife_yerine,36.62,36.892785134672245
2026-02-23 01:00:00+03:00,tarife_yerine,36.62,35.89645674844601
2026-02-23 02:00:00+03:00,tarife_yerine,33.11,31.51745304524636
2026-02-23 03:00:00+03:00,tarife_yerine,22.89,33.467545628637275
2026-02-23 04:00:00+03:00,tarife_yerine,39.83,26.1989363371529
2026-02-23 05:00:00+03:00,tarife_yerine,45.55,32.93707080433248
2026-02-23 06:00:00+03:00,tarife_yerine,50.13,47.31688325406825
2026-02-23 07:00:00+03:00,tarife_yerine,39.83,54.23426975833276
2026-02-23 08:00:00+03:00,tarife_yerine,77.25,65.25176911682196
2026-02-23 09:00:00+03:00,tarife_yerine,50.36,64.54921170658974
2026-02-23 10:00:00+03:00,tarife_yerine,39.83,58.780607836859474
2026-02-23 11:00:00+03:00,tarife_yerine,34.33,53.4105072450207
2026-02-23 12:00:00+03:00,tarife_yerine,34.33,48.60589339569292
2026-02-23 13:00:00+03:00,tarife_yerine,39.83,50.82464664528976
2026-02-23 14:00:00+03:00,tarife_yerine,28.92,56.26141619143516
2026-02-23 15:00:00+03:00,tarife_yerine,33.11,59.02478365541464
2026-02-23 16:00:00+03:00,tarife_yerine,45.55,59.67281250009377
2026-02-23 17:00:00+03:00,tarife_yerine,77.14,75.61299097463794
2026-02-23 18:00:00+03:00,tarife_yerine,77.82,78.21200091690609
2026-02-23 19:00:00+03:00,tarife_yerine,77.82,73.06538053994535
2026-02-23 20:00:00+03:00,tarife_yerine,77.14,71.56010553309834
2026-02-23 21:00:00+03:00,tarife_yerine,69.84,71.2800863083593
2026-02-23 22:00:00+03:00,tarife_yerine,68.65,54.63805845924707
2026-02-23 23:00:00+03:00,tarife_yerine,64.02,56.881693617892196
2026-02-24 00:00:00+03:00,baseline,68.53,56.231276508706415
2026-02-24 01:00:00+03:00,baseline,68.67,60.352505871310164
2026-02-24 02:00:00+03:00,baseline,59.51,58.28578865742411
2026-02-24 03:00:00+03:00,baseline,45.79,56.3806850643134
2026-02-24 04:00:00+03:00,baseline,75.49,58.40089211254486
2026-02-24 05:00:00+03:00,baseline,77.82,60.213772219180335
2026-02-24 06:00:00+03:00,baseline,77.82,61.69218199354484
2026-02-24 07:00:00+03:00,baseline,45.55,59.98626539115918
2026-02-24 08:00:00+03:00,baseline,71.64,70.37446874722103
2026-02-24 09:00:00+03:00,baseline,39.83,53.76079561353472
2026-02-24 10:00:00+03:00,baseline,22.77,50.54572795266297
2026-02-24 11:00:00+03:00,baseline,31.47,46.92574271818842
2026-02-24 12:00:00+03:00,baseline,11.47,38.75573017093019
2026-02-24 13:00:00+03:00,baseline,16.02,43.71604742502706
2026-02-24 14:00:00+03:00,baseline,20.6,43.960622917779226
2026-02-24 15:00:00+03:00,baseline,5.38,42.83286679368607
2026-02-24 16:00:00+03:00,baseline,39.83,46.455000614154905
2026-02-24 17:00:00+03:00,baseline,58.89,69.20202861757919
2026-02-24 18:00:00+03:00,baseline,77.82,74.67029453990266
2026-02-24 19:00:00+03:00,baseline,77.82,72.47572333850438
2026-02-24 20:00:00+03:00,baseline,75.49,70.6682704575607
2026-02-24 21:00:00+03:00,baseline,61.8,69.77455204962531
2026-02-24 22:00:00+03:00,baseline,61.76,54.84381605612766
2026-02-24 23:00:00+03:00,baseline,56.1,51.04632874767283
2026-02-24 00:00:00+03:00,tarife_ek,68.53,56.58752813389274
2026-02-24 01:00:00+03:00,tarife_ek,68.67,58.1357665221184
2026-02-24 02:00:00+03:00,tarife_ek,59.51,56.30179598835275
2026-02-24 03:00:00+03:00,tarife_ek,45.79,57.0628916505305
2026-02-24 04:00:00+03:00,tarife_ek,75.49,58.26989520102092
2026-02-24 05:00:00+03:00,tarife_ek,77.82,59.38595187520263
2026-02-24 06:00:00+03:00,tarife_ek,77.82,59.106133606132836
2026-02-24 07:00:00+03:00,tarife_ek,45.55,57.192919532559074
2026-02-24 08:00:00+03:00,tarife_ek,71.64,67.1472594173834
2026-02-24 09:00:00+03:00,tarife_ek,39.83,48.537000404388515
2026-02-24 10:00:00+03:00,tarife_ek,22.77,41.08243000129179
2026-02-24 11:00:00+03:00,tarife_ek,31.47,37.14519058112782
2026-02-24 12:00:00+03:00,tarife_ek,11.47,33.25389046103482
2026-02-24 13:00:00+03:00,tarife_ek,16.02,36.51481541315246
2026-02-24 14:00:00+03:00,tarife_ek,20.6,35.410211396101566
2026-02-24 15:00:00+03:00,tarife_ek,5.38,35.07466976840771
2026-02-24 16:00:00+03:00,tarife_ek,39.83,38.090724460200335
2026-02-24 17:00:00+03:00,tarife_ek,58.89,67.38507801865485
2026-02-24 18:00:00+03:00,tarife_ek,77.82,73.07518986878587
2026-02-24 19:00:00+03:00,tarife_ek,77.82,70.70214442810939
2026-02-24 20:00:00+03:00,tarife_ek,75.49,69.76689591281381
2026-02-24 21:00:00+03:00,tarife_ek,61.8,68.46145859814561
2026-02-24 22:00:00+03:00,tarife_ek,61.76,45.99702757831651
2026-02-24 23:00:00+03:00,tarife_ek,56.1,45.180877192027275
2026-02-24 00:00:00+03:00,tarife_yerine,68.53,59.00560410821194
2026-02-24 01:00:00+03:00,tarife_yerine,68.67,59.08029462323278
2026-02-24 02:00:00+03:00,tarife_yerine,59.51,57.2166625428717
2026-02-24 03:00:00+03:00,tarife_yerine,45.79,57.07306042555372
2026-02-24 04:00:00+03:00,tarife_yerine,75.49,58.319191556219266
2026-02-24 05:00:00+03:00,tarife_yerine,77.82,59.38106129014584
2026-02-24 06:00:00+03:00,tarife_yerine,77.82,58.965428491961966
2026-02-24 07:00:00+03:00,tarife_yerine,45.55,57.29601157262403
2026-02-24 08:00:00+03:00,tarife_yerine,71.64,70.86953535598785
2026-02-24 09:00:00+03:00,tarife_yerine,39.83,49.47335391296471
2026-02-24 10:00:00+03:00,tarife_yerine,22.77,44.16340179032857
2026-02-24 11:00:00+03:00,tarife_yerine,31.47,41.05789157055334
2026-02-24 12:00:00+03:00,tarife_yerine,11.47,34.899053433586346
2026-02-24 13:00:00+03:00,tarife_yerine,16.02,39.79096698897295
2026-02-24 14:00:00+03:00,tarife_yerine,20.6,35.44978024423003
2026-02-24 15:00:00+03:00,tarife_yerine,5.38,35.660687249754766
2026-02-24 16:00:00+03:00,tarife_yerine,39.83,40.66270266871483
2026-02-24 17:00:00+03:00,tarife_yerine,58.89,66.8917905556635
2026-02-24 18:00:00+03:00,tarife_yerine,77.82,74.07078566735144
2026-02-24 19:00:00+03:00,tarife_yerine,77.82,73.3175391134998
2026-02-24 20:00:00+03:00,tarife_yerine,75.49,72.01927210574564
2026-02-24 21:00:00+03:00,tarife_yerine,61.8,69.58762898370422
2026-02-24 22:00:00+03:00,tarife_yerine,61.76,50.290027348413865
2026-02-24 23:00:00+03:00,tarife_yerine,56.1,47.157179876393386
2026-02-25 00:00:00+03:00,baseline,45.71,56.04753668133599
2026-02-25 01:00:00+03:00,baseline,56.89,55.100124137279174
2026-02-25 02:00:00+03:00,baseline,39.77,40.81303890796674
2026-02-25 03:00:00+03:00,baseline,38.85,55.965415875069056
2026-02-25 04:00:00+03:00,baseline,39.77,62.78049834551267
2026-02-25 05:00:00+03:00,baseline,50.28,66.26753588494356
2026-02-25 06:00:00+03:00,baseline,39.77,68.0926058299696
2026-02-25 07:00:00+03:00,baseline,32.97,55.34793614224311
2026-02-25 08:00:00+03:00,baseline,71.54,57.507159948231724
2026-02-25 09:00:00+03:00,baseline,63.95,43.605486620650225
2026-02-25 10:00:00+03:00,baseline,57.16,33.6554705515466
2026-02-25 11:00:00+03:00,baseline,57.16,34.66715818274897
2026-02-25 12:00:00+03:00,baseline,66.28,23.718723590064727
2026-02-25 13:00:00+03:00,baseline,73.71,30.206350263000214
2026-02-25 14:00:00+03:00,baseline,75.16,39.33410971942931
2026-02-25 15:00:00+03:00,baseline,68.56,43.23804256446824
2026-02-25 16:00:00+03:00,baseline,75.16,53.08259656147908
2026-02-25 17:00:00+03:00,baseline,68.56,68.60402970473679
2026-02-25 18:00:00+03:00,baseline,74.19,76.38231820326799
2026-02-25 19:00:00+03:00,baseline,77.14,77.00116577822023
2026-02-25 20:00:00+03:00,baseline,68.56,75.29657173273588
2026-02-25 21:00:00+03:00,baseline,63.95,68.07251606376599
2026-02-25 22:00:00+03:00,baseline,45.48,61.16863582868004
2026-02-25 23:00:00+03:00,baseline,45.34,58.646787631670115
2026-02-25 00:00:00+03:00,tarife_ek,45.71,56.18660105437339
2026-02-25 01:00:00+03:00,tarife_ek,56.89,52.52882312604393
2026-02-25 02:00:00+03:00,tarife_ek,39.77,39.799835516487
2026-02-25 03:00:00+03:00,tarife_ek,38.85,56.77245504710596
2026-02-25 04:00:00+03:00,tarife_ek,39.77,62.252377277464184
2026-02-25 05:00:00+03:00,tarife_ek,50.28,66.03175091477937
2026-02-25 06:00:00+03:00,tarife_ek,39.77,69.24019860282368
2026-02-25 07:00:00+03:00,tarife_ek,32.97,55.72135955725909
2026-02-25 08:00:00+03:00,tarife_ek,71.54,55.58257269618742
2026-02-25 09:00:00+03:00,tarife_ek,63.95,40.328038536361476
2026-02-25 10:00:00+03:00,tarife_ek,57.16,29.252690505118945
2026-02-25 11:00:00+03:00,tarife_ek,57.16,30.14355323813254
2026-02-25 12:00:00+03:00,tarife_ek,66.28,22.303802393927953
